Sentence #,Word,POS,Tag
,@USER,X,O
,:,PUNCT,O
,me,PRON,O
,:,PUNCT,O
,it,PRON,O
,'s,AUX,O
,not,PART,O
,that,DET,O
,deep,NOUN,O
,also,ADV,O
,me,PRON,O
,:,PUNCT,O
,URL,X,O
Sentence: 2073,rt,X,O
,@USER,X,O
,:,PUNCT,O
,amber,PROPN,PER
,rose,NOUN,PER
,educate,VERB,O
,grown,ADJ,O
,ass,NOUN,O
,men,NOUN,O
,on,ADP,O
,give,VERB,O
,consent,NOUN,O
,URL,X,O
Sentence: 2074,rt,X,O
,@USER,X,O
,:,PUNCT,O
,futuristic,ADJ,O
,sword,NOUN,O
,name,VERB,O
,fu-ts'ang,PROPN,O
,",",PUNCT,O
,bound,NOUN,O
,with,ADP,O
,a,DET,O
,weapon,NOUN,O
,smith,PROPN,O
,'s,PART,O
,soul,NOUN,O
,URL,X,O
,#kindle,X,O
,#ya,X,O
,#pageturner,X,O
,URL,X,O
,…,PUNCT,O
Sentence: 2075,rt,X,O
,@USER,X,O
,:,PUNCT,O
,steve,PROPN,PER
,#NAME?,PROPN,PER
,and,CCONJ,O
,kat,PROPN,PER
,von,PROPN,PER
,d,PROPN,PER
,be,AUX,O
,so,ADV,O
,fucking,ADV,O
,cute,ADJ,O
,together,ADV,O
,.,PUNCT,O
Sentence: 2076,i,PRON,O
,m,AUX,O
,go,VERB,O
,to,PART,O
,run,VERB,O
,@USER,PROPN,O
,into,ADP,O
,the,DET,O
,ground,NOUN,O
,when,ADV,O
,my,PRON,O
,wedding,NOUN,O
,day,NOUN,O
,come,VERB,O
,and,CCONJ,O
,she,PRON,O
,better,ADV,O
,not,PART,O
,complain,VERB,O
,🙂,SYM,O
Sentence: 2077,rt,X,O
,@USER,X,O
,:,PUNCT,O
,[,PUNCT,O
,picture,NOUN,O
,],PUNCT,O
,@USER,PROPN,O
,confirm,VERB,O
,.,PUNCT,O
,URL,X,O
Sentence: 2078,rt,X,O
,@USER,X,O
,:,PUNCT,O
,how,ADV,O
,it,PRON,O
,feel,VERB,O
,when,ADV,O
,a,DET,O
,girl,NOUN,O
,have,VERB,O
,NUMBER,NUM,O
,fuckboys,NOUN,O
,dm'ing,VERB,O
,her,PRON,O
,dumb,ADJ,O
,shit,NOUN,O
,&,CCONJ,O
,she,PRON,O
,still,ADV,O
,wait,VERB,O
,on,ADP,O
,the,DET,O
,guy,NOUN,O
,she,PRON,O
,like,VERB,O
,to,PART,O
,text,VERB,O
,back,ADV,O
,URL,X,O
,…,PUNCT,O
Sentence: 2079,at,ADV,O
,least,ADV,O
,we,PRON,O
,know,VERB,O
,jake,PROPN,PER
,be,AUX,O
,the,DET,O
,talent,NOUN,O
,in,ADP,O
,the,DET,O
,family,NOUN,O
,?,PUNCT,O
,idek,INTJ,O
,#scandal,X,O
Sentence: 2080,rt,X,O
,@USER,X,O
,:,PUNCT,O
,justin,PROPN,PER
,bieber,PROPN,PER
,'s,PART,O
,tour,NOUN,O
,clothes,NOUN,O
,have,VERB,O
,a,DET,O
,PUNCT,PUNCT,O
,purpose,NOUN,O
,",",PUNCT,O
,PUNCT,PUNCT,O
,his,PRON,O
,stylist,NOUN,O
,explain,VERB,O
,(,PUNCT,O
,exclusive,ADJ,O
,),PUNCT,O
,URL,X,O
,URL,X,O
,…,PUNCT,O
Sentence: 2081,rt,X,O
,@USER,X,O
,:,PUNCT,O
,what,DET,O
,a,DET,O
,nice,ADJ,O
,day,NOUN,O
,to,PART,O
,sit,VERB,O
,and,CCONJ,O
,ponder,VERB,O
,plan,NOUN,O
,for,ADP,O
,the,DET,O
,rest,NOUN,O
,of,ADP,O
,the,DET,O
,summer,NOUN,O
,that,PRON,O
,with,ADP,O
,NUMBER,NUM,O
,%,SYM,O
,success,NOUN,O
,rate,NOUN,O
,be,AUX,O
,prove,VERB,O
,to,PART,O
,fall,VERB,O
,through,ADP,O
,on,ADP,O
,…,PUNCT,O
Sentence: 2082,apart,ADV,O
,from,ADP,O
,#taichi,PROPN,O
,most,ADJ,O
,of,ADP,O
,day,NOUN,O
,have,AUX,O
,be,AUX,O
,at,ADP,O
,home,NOUN,O
,with,ADP,O
,#cats,PROPN,O
,",",PUNCT,O
,but,CCONJ,O
,#weather,PROPN,O
,poor,ADJ,O
,so,ADV,O
,they,PRON,O
,'ve,AUX,O
,not,PART,O
,be,AUX,O
,out,ADV,O
,so,ADV,O
,much,ADV,O
,.,PUNCT,O
,but,CCONJ,O
,it,PRON,O
,'s,AUX,O
,be,AUX,O
,companionable,ADJ,O
,.,PUNCT,O
Sentence: 2083,rt,X,O
,@USER,X,O
,:,PUNCT,O
,the,DET,ORG
,paint,VERB,ORG
,lady,NOUN,ORG
,tattoo,NOUN,ORG
,studio,NOUN,ORG
,silver,NOUN,O
,-,PUNCT,O
,URL,X,O
,URL,X,O
Sentence: 2084,tweet,VERB,O
,@,ADP,O
,june,PROPN,O
,NUMBER,NUM,O
,",",PUNCT,O
,NUMBER,NUM,O
,at,ADP,O
,NUMBER,NUM,O
,pm,NOUN,O
,#ohgod,X,O
,#whathaveidone,X,O
,#spam,X,O
,URL,X,O
Sentence: 2085,rt,X,O
,@USER,X,O
,:,PUNCT,O
,if,SCONJ,O
,this,PRON,O
,be,AUX,O
,anyone,PRON,O
,else,SCONJ,O
,twitter,PROPN,ORG
,would,AUX,O
,have,VERB,O
,them,PRON,O
,by,ADP,O
,the,DET,O
,throat,NOUN,O
,😂😂😂😂😂😂😂😂,SYM,O
,but,CCONJ,O
,lexi,PROPN,PER
,do,AUX,O
,what,PRON,O
,she,PRON,O
,want,VERB,O
,URL,X,O
Sentence: 2086,rt,X,O
,@USER,X,O
,:,PUNCT,O
,breakfast,NOUN,O
,as,ADP,O
,usual,ADJ,O
,eggs,NOUN,O
,",",PUNCT,O
,bacon,NOUN,O
,",",PUNCT,O
,sausage,NOUN,O
,",",PUNCT,O
,croissant,NOUN,O
,",",PUNCT,O
,toast,NOUN,O
,",",PUNCT,O
,cheeri,NOUN,O
,-,PUNCT,O
,owls,NOUN,O
,cereal,NOUN,O
,and,CCONJ,O
,more,ADV,O
,have,AUX,O
,appear,VERB,O
,on,ADP,O
,the,DET,O
,long,ADJ,O
,table,NOUN,O
,.,PUNCT,O
Sentence: 2087,'i,SYM,O
,love,VERB,O
,you,PRON,O
,',PUNCT,O
,just,ADV,O
,start,VERB,O
,trend,VERB,O
,with,ADP,O
,NUMBER,NUM,O
,tweet,NOUN,O
,.,PUNCT,O
,more,ADJ,O
,trend,NOUN,O
,at,ADP,O
,URL,X,O
,#trndnl,X,O
Sentence: 2088,our,PRON,O
,neighbor,NOUN,O
,be,AUX,O
,seriously,ADV,O
,into,ADP,O
,this,DET,O
,#plantbased,PROPN,O
,trend,NOUN,O
,.,PUNCT,O
,australian,ADJ,MISC
,gelato,NOUN,O
,shop,NOUN,O
,go,VERB,O
,#vegan,X,O
,URL,X,O
,URL,X,O
Sentence: 2089,rt,X,O
,@USER,X,O
,:,PUNCT,O
,#100olicitywishes,X,O
,NUMBER,NUM,O
,:,PUNCT,O
,oliver,PROPN,PER
,and,CCONJ,O
,diggle,PROPN,PER
,to,PART,O
,keep,VERB,O
,share,VERB,O
,drink,NOUN,O
,in,ADP,O
,the,DET,O
,lair,NOUN,O
,",",PUNCT,O
,those,PRON,O
,drink,NOUN,O
,mean,VERB,O
,great,ADJ,O
,conversation,NOUN,O
,!,PUNCT,O
,URL,X,O
,…,PUNCT,O
Sentence: 2090,rt,X,O
,@USER,X,O
,:,PUNCT,O
,the,DET,O
,old,ADJ,O
,known,VERB,O
,recipe,NOUN,O
,be,AUX,O
,for,ADP,O
,a,DET,O
,NUMBER,NUM,O
,-,PUNCT,O
,year,NOUN,O
,-,PUNCT,O
,old,ADJ,O
,beer,NOUN,O
,make,VERB,O
,by,ADP,O
,the,DET,O
,sumerians,PROPN,MISC
,.,PUNCT,O
,#beerfacts,X,O
Sentence: 2091,rt,X,O
,@USER,X,O
,:,PUNCT,O
,the,DET,O
,amc,PROPN,ORG
,on,ADP,O
,washington,PROPN,LOC
,street,NOUN,LOC
,have,VERB,O
,bed,NOUN,O
,bug,NOUN,O
,.,PUNCT,O
,my,PRON,O
,entire,NOUN,O
,back,NOUN,O
,be,AUX,O
,cover,VERB,O
,in,ADP,O
,bite,NOUN,O
,.,PUNCT,O
,do,AUX,O
,not,PART,O
,go,VERB,O
,there,ADV,O
,URL,X,O
Sentence: 2092,@USER,PROPN,O
,pls,INTJ,O
,do,AUX,O
,n't,PART,O
,tease,VERB,O
,;w;,SYM,O
Sentence: 2093,maintenance,NOUN,O
,supervisor,NOUN,O
,metal,NOUN,O
,plant,PROPN,O
,job,PROPN,O
,in,ADP,O
,cleveland,PROPN,LOC
,",",PUNCT,O
,oh,INTJ,LOC
,#cleveland,X,O
,#oh,X,O
,#jobs,X,O
,#jobsearch,X,O
,URL,X,O
Sentence: 2094,pakistanis,NOUN,MISC
,for,SCONJ,O
,once,ADV,O
,appreciate,VERB,O
,something,PRON,O
,good,ADJ,O
,that,PRON,O
,be,AUX,O
,happen,VERB,O
,.,PUNCT,O
,we,PRON,O
,all,DET,O
,know,VERB,O
,it,PRON,O
,s,AUX,O
,not,PART,O
,perfect,ADJ,O
,but,CCONJ,O
,we,PRON,O
,all,DET,O
,learn,VERB,O
,from,ADP,O
,mistake,NOUN,O
,#hblpsl,X,O
Sentence: 2095,rt,X,O
,@USER,X,O
,:,PUNCT,O
,this,PRON,O
,be,AUX,O
,so,ADV,O
,heartbreaking,ADJ,O
,😢💔,SYM,O
,#freekesha,X,O
,URL,X,O
Sentence: 2096,rt,X,O
,@USER,X,O
,:,PUNCT,O
,hellary,ADV,PER
,clinton,PROPN,PER
,wants2run,NOUN,O
,w/,ADP,O
,big,ADJ,O
,dog,NOUN,O
,she,PRON,O
,'d,AUX,O
,better,ADV,O
,b,AUX,O
,tough,ADJ,O
,or,CCONJ,O
,stay,ADJ,O
,home,ADV,O
,.,PUNCT,O
,her,PRON,O
,barking,VERB,O
,like,ADP,O
,a,DET,O
,dog,NOUN,O
,be,AUX,O
,nice,ADJ,O
,than,ADP,O
,reality,NOUN,O
,h,X,O
,…,PUNCT,O
Sentence: 2097,rt,X,O
,@USER,X,O
,:,PUNCT,O
,good,ADJ,O
,.,PUNCT,O
,few,ADJ,O
,things,NOUN,O
,be,AUX,O
,creepy,ADJ,O
,or,CCONJ,O
,more,ADV,O
,dangerous,ADJ,O
,&,CCONJ,O
,authoritarian,NOUN,O
,than,ADP,O
,govt,NOUN,O
,restriction,NOUN,O
,base,VERB,O
,on,ADP,O
,unproven,NOUN,O
,*,PUNCT,O
,suspicion,NOUN,O
,URL,X,O
,…,PUNCT,O
Sentence: 2098,rt,X,O
,@USER,X,O
,:,PUNCT,O
,come,VERB,O
,on,ADP,O
,wednesday,PROPN,O
,.,PUNCT,O
,the,DET,MISC
,lob,PROPN,MISC
,episode,PROPN,MISC
,NUMBER,NUM,MISC
,:,PUNCT,MISC
,basque,PROPN,MISC
,football,NOUN,MISC
,.,PUNCT,O
,feature,VERB,O
,@USER,PROPN,O
,",",PUNCT,O
,@USER,PROPN,O
,",",PUNCT,O
,@USER,PROPN,O
,&,CCONJ,O
,@USER,PROPN,O
,.,PUNCT,O
,h,X,O
,…,PUNCT,O
Sentence: 2099,i,PRON,O
,do,AUX,O
,n't,PART,O
,regret,VERB,O
,anything,PRON,O
,and,CCONJ,O
,i,PRON,O
,'m,AUX,O
,thankful,ADJ,O
,for,ADP,O
,everything,PRON,O
Sentence: 2100,arsenal,PROPN,ORG
,chief,NOUN,O
,gazidis,PROPN,PER
,inspire,VERB,O
,by,ADP,O
,leicester,PROPN,ORG
,city,PROPN,ORG
,transfer,NOUN,O
,strategy,NOUN,O
,URL,X,O
Sentence: 2101,rt,X,O
,@USER,X,O
,:,PUNCT,O
,i,PRON,O
,think,VERB,O
,we,PRON,O
,should,AUX,O
,start,VERB,O
,bring,VERB,O
,snack,NOUN,O
,to,PART,O
,fight,VERB,O
,club,NOUN,O
,.,PUNCT,O
,how,ADV,O
,many,ADJ,O
,times,NOUN,O
,must,AUX,O
,i,PRON,O
,tell,VERB,O
,you,PRON,O
,we,PRON,O
,do,AUX,O
,n't,PART,O
,talk,VERB,O
,about,ADP,O
,.,PUNCT,O
,actually,ADV,O
,",",PUNCT,O
,s,X,O
,…,PUNCT,O
Sentence: 2102,rt,X,O
,@USER,X,O
,:,PUNCT,O
,check,VERB,O
,this,DET,O
,dopeness,NOUN,O
,out,ADP,O
,!,PUNCT,O
,URL,X,O
Sentence: 2103,rt,X,O
,@USER,X,O
,:,PUNCT,O
,hello,INTJ,O
,9/1/2001,NUM,O
,?,PUNCT,O
,my,PRON,O
,girlfriend,NOUN,O
,'s,AUX,O
,be,AUX,O
,kidnap,VERB,O
,PUNCT,PUNCT,O
,stay,ADV,O
,calm,ADJ,O
,sir,PROPN,O
,",",PUNCT,O
,what,PRON,O
,'s,AUX,O
,ur,PRON,O
,girlfriend,NOUN,O
,'s,PART,O
,name,NOUN,O
,PUNCT,PUNCT,O
,oh,INTJ,O
,she,PRON,O
,go,VERB,O
,to,ADP,O
,another,DET,O
,school,NOUN,O
,u,PRON,O
,would,AUX,O
,…,PUNCT,O
Sentence: 2104,rt,X,O
,@USER,X,O
,:,PUNCT,O
,never,ADV,O
,forget,VERB,O
,you,PRON,O
,URL,X,O
,#somosunday,X,O
Sentence: 2105,go,VERB,O
,up,ADP,O
,on,ADP,O
,s,AUX,O
,tuesday,PROPN,O
,or,CCONJ,O
,be,AUX,O
,it,PRON,O
,wednesday,PROPN,O
,by,ADP,O
,yanessa_northcott,PROPN,PER
,URL,X,O
Sentence: 2106,rt,X,O
,@USER,X,O
,:,PUNCT,O
,congratulations,NOUN,O
,!,PUNCT,O
,you,PRON,O
,win,VERB,O
,the,DET,O
,civil,ADJ,MISC
,war,PROPN,MISC
,movie,NOUN,O
,ticket,NOUN,O
,.,PUNCT,O
,EMOTICON,SYM,O
,to,PART,O
,claim,VERB,O
,your,PRON,O
,prize,NOUN,O
,please,INTJ,O
,tweet,VERB,O
,@USER,PROPN,O
,!,PUNCT,O
,c,VERB,O
,u,PRON,O
,in,ADP,O
,mega,PROPN,O
,!,PUNCT,O
,URL,X,O
,…,PUNCT,O
Sentence: 2107,rt,X,O
,@USER,X,O
,:,PUNCT,O
,justin,PROPN,PER
,write,VERB,O
,what,PRON,O
,do,AUX,O
,you,PRON,O
,mean,VERB,O
,for,ADP,O
,himself,PRON,O
,",",PUNCT,O
,that,DET,O
,boy,NOUN,O
,be,AUX,O
,so,ADV,O
,confused,ADJ,O
,URL,X,O
Sentence: 2108,this,PRON,O
,.,PUNCT,O
,this,PRON,O
,exactly,ADV,O
,.,PUNCT,O
,😂😭,SYM,O
,URL,X,O
Sentence: 2109,found,VERB,O
,a,DET,O
,random,ADJ,O
,receipt,NOUN,O
,stuff,VERB,O
,into,ADP,O
,my,PRON,O
,wallet,NOUN,O
,.,PUNCT,O
,it,PRON,O
,'s,AUX,O
,for,ADP,O
,a,DET,O
,disneyland,PROPN,LOC
,churro,NOUN,O
,.,PUNCT,O
,that,PRON,O
,'s,AUX,O
,about,ADP,O
,right,ADV,O
,.,PUNCT,O
Sentence: 2110,rt,X,O
,@USER,X,O
,:,PUNCT,O
,wrestler,NOUN,O
,feel,VERB,O
,like,ADP,O
,this,PRON,O
,sometimes,ADV,O
,.,PUNCT,O
,URL,X,O
Sentence: 2111,<,PUNCT,O
,reason,NOUN,O
,",",PUNCT,O
,i,PRON,O
,love,VERB,O
,it,PRON,O
,.,PUNCT,O
,crave,VERB,O
,it,PRON,O
,.,PUNCT,O
,i,PRON,O
,remember,VERB,O
,over,SCONJ,O
,hear,VERB,O
,the,DET,O
,talk,NOUN,O
,between,ADP,O
,my,PRON,O
,parent,NOUN,O
,and,CCONJ,O
,his,PRON,O
,",",PUNCT,O
,',PUNCT,O
,we,PRON,O
,must,AUX,O
,keep,VERB,O
,the,DET,O
,bloodline,NOUN,O
,pure,ADJ,O
,',PUNCT,O
,one,NUM,O
,say,VERB,O
,>,PUNCT,O
Sentence: 2112,#sport,X,O
,NUMBER,NUM,O
,#topps,PROPN,O
,magic,NOUN,O
,doug,PROPN,PER
,martin,PROPN,PER
,#rookie,X,O
,autograph,NOUN,O
,tampa,PROPN,ORG
,bay,PROPN,ORG
,bucs,NOUN,ORG
,URL,X,O
,#ff,X,O
,URL,X,O
Sentence: 2113,if,SCONJ,O
,you,PRON,O
,ai,AUX,O
,n't,PART,O
,get,VERB,O
,money,NOUN,O
,nigga,NOUN,O
,i,PRON,O
,do,AUX,O
,n't,PART,O
,wan,VERB,O
,na,PART,O
,be,AUX,O
,near,ADP,O
,you,PRON,O
Sentence: 2114,PUNCT,PUNCT,O
,a,DET,O
,kai,PROPN,O
,-,PUNCT,O
,inspired,VERB,O
,cafe,NOUN,O
,name,VERB,O
,PUNCT,PUNCT,O
,cafe,NOUN,ORG
,NUMBER,NUM,ORG
,PUNCT,PUNCT,O
,be,AUX,O
,make,VERB,O
,by,ADP,O
,one,NUM,O
,of,ADP,O
,kai,PROPN,O
,fansite,NOUN,O
,",",PUNCT,O
,like,VERB,O
,NUMBER,NUM,O
,.,PUNCT,O
,PUNCT,PUNCT,O
,i,PRON,O
,'ll,AUX,O
,go,VERB,O
,there,ADV,O
,soon,ADV,O
,😍😍😍,SYM,O
,URL,X,O
Sentence: 2115,rt,X,O
,@USER,X,O
,:,PUNCT,O
,value,NOUN,O
,people,NOUN,O
,who,PRON,O
,see,VERB,O
,your,PRON,O
,value,NOUN,O
Sentence: 2116,fab,ADJ,O
,turn,VERB,O
,out,ADP,O
,yesterday,NOUN,O
,for,ADP,O
,some,DET,O
,greatin,NOUN,O
,the,DET,O
,glorious,ADJ,O
,sunshine,NOUN,O
,in,ADP,O
,support,NOUN,O
,ofcaptain,NOUN,O
,URL,X,O
,URL,X,O
Sentence: 2117,happy,ADJ,O
,b'day,NOUN,O
,#oliviadehavilland100,PROPN,O
,two,NUM,O
,academy,PROPN,MISC
,awards,PROPN,MISC
,and,CCONJ,O
,the,DET,O
,unforgettable,ADJ,O
,melania,PROPN,PER
,hamilton,PROPN,PER
,in,ADP,O
,gone,VERB,MISC
,with,ADP,MISC
,the,DET,MISC
,wind,NOUN,MISC
,URL,X,O
Sentence: 2118,@USER,PROPN,O
,why,ADV,O
,be,AUX,O
,all,DET,O
,of,ADP,O
,your,PRON,O
,download,VERB,O
,page,NOUN,O
,not,PART,O
,work,VERB,O
,?,PUNCT,O
,example,NOUN,O
,:,PUNCT,O
,URL,X,O
Sentence: 2119,i,PRON,O
,need,VERB,O
,a,DET,O
,wifey,NOUN,O
,that,PRON,O
,can,AUX,O
,cook,VERB,O
,like,ADP,O
,my,PRON,O
,mom,NOUN,O
,so,ADV,O
,i,PRON,O
,can,AUX,O
,be,AUX,O
,fat,ADJ,O
,with,ADP,O
,her,PRON,O
,forever,ADV,O
Sentence: 2120,＠loli,PROPN,O
,URL,X,O
,june,PROPN,O
,NUMBER,NUM,O
,",",PUNCT,O
,NUMBER,NUM,O
,at,ADP,O
,NUMBER,NUM,O
,am,NOUN,O
,URL,X,O
Sentence: 2121,rt,X,O
,@USER,X,O
,:,PUNCT,O
,i,PRON,O
,would,AUX,O
,just,ADV,O
,like,VERB,O
,to,PART,O
,publicly,ADV,O
,announce,VERB,O
,that,SCONJ,O
,i,PRON,O
,have,VERB,O
,no,DET,O
,idea,NOUN,O
,what,PRON,O
,i,PRON,O
,be,AUX,O
,do,VERB,O
Sentence: 2122,@USER,PROPN,O
,how,ADV,O
,hard,ADJ,O
,be,AUX,O
,it,PRON,O
,to,PART,O
,only,ADV,O
,@,ADP,O
,the,DET,O
,person,NOUN,O
,in,ADP,O
,the,DET,O
,original,ADJ,O
,tweet,NOUN,O
,?,PUNCT,O
,how,ADV,O
,?,PUNCT,O
Sentence: 2123,rt,X,O
,@USER,X,O
,:,PUNCT,O
,bout,VERB,O
,to,PART,O
,call,VERB,O
,it,PRON,O
,a,DET,O
,night,NOUN,O
Sentence: 2124,i,PRON,O
,'m,AUX,O
,earn,VERB,O
,point,NOUN,O
,with,ADP,O
,#cricketrewards,PROPN,O
,URL,X,O
Sentence: 2125,large,ADJ,O
,insect,NOUN,O
,",",PUNCT,O
,late,ADJ,O
,night,NOUN,O
,and,CCONJ,O
,an,DET,O
,apartment,NOUN,O
,with,ADP,O
,two,NUM,O
,girl,NOUN,O
,be,AUX,O
,not,PART,O
,a,DET,O
,good,ADJ,O
,mix,NOUN,O
Sentence: 2126,NUMBER,NUM,O
,min,NOUN,O
,make,VERB,O
,-,PUNCT,O
,up,ADP,O
,tutorial,NOUN,O
,(,PUNCT,O
,special,ADJ,O
,day,NOUN,O
,),PUNCT,O
,by,ADP,O
,avon,PROPN,ORG
,-,PUNCT,O
,URL,X,O
,URL,X,O
Sentence: 2127,police,NOUN,O
,id,NOUN,O
,man,NOUN,O
,fatally,ADV,O
,shoot,NOUN,O
,at,ADP,O
,waffle,PROPN,ORG
,house,NOUN,ORG
,near,ADP,O
,port,PROPN,LOC
,columbus,PROPN,LOC
,URL,X,O
,#gunfail,X,O
,#nra,X,O
Sentence: 2128,aldub,ADJ,O
,lesson,NOUN,O
,:,PUNCT,O
,one,NUM,O
,task,NOUN,O
,at,ADP,O
,a,DET,O
,time,NOUN,O
,@USER,X,O
,#aldub9thmonthsary,X,O
Sentence: 2129,rt,X,O
,@USER,X,O
,:,PUNCT,O
,y,PRON,O
,'all,DET,O
,my,PRON,O
,sister,NOUN,O
,buy,VERB,O
,a,DET,O
,fan,NOUN,O
,that,PRON,O
,plug,VERB,O
,into,ADP,O
,her,PRON,O
,phone,NOUN,O
,so,ADV,O
,when,ADV,O
,she,PRON,O
,take,VERB,O
,selfies,NOUN,O
,it,PRON,O
,blow,VERB,O
,her,PRON,O
,hair,NOUN,O
,i,PRON,O
,'m,AUX,O
,done,ADJ,O
,URL,X,O
,…,PUNCT,O
Sentence: 2130,bitch,NOUN,O
,u,PRON,O
,r,AUX,O
,so,ADV,O
,stuck,ADJ,O
,on,ADP,O
,my,PRON,O
,best,ADJ,O
,u,PRON,O
,even,ADV,O
,have,VERB,O
,ur,PRON,O
,aunt,NOUN,O
,call,VERB,O
,him,PRON,O
,to,PART,O
,try,VERB,O
,to,PART,O
,get,VERB,O
,u,PRON,O
,back,ADV,O
,😂😂😂😂😂,SYM,O
,ctfu,INTJ,O
,bitch,NOUN,O
,he,PRON,O
,dont,AUX,O
,want,VERB,O
,you,PRON,O
,move,VERB,O
,along,ADV,O
,around,SCONJ,O
,jst,AUX,O
,fckn,ADJ,O
Sentence: 2131,rt,X,O
,@USER,X,O
,:,PUNCT,O
,just,ADV,O
,watch,VERB,O
,the,DET,O
,last,ADJ,O
,episode,NOUN,O
,of,ADP,O
,@USER,PROPN,O
,mamamia,PROPN,O
,!,PUNCT,O
,love,VERB,O
,this,DET,O
,tv,NOUN,O
,-,PUNCT,O
,show,NOUN,O
,@USER,PROPN,O
,@USER,PROPN,O
Sentence: 2132,rt,X,O
,@USER,X,O
,:,PUNCT,O
,be,AUX,O
,you,PRON,O
,excite,ADJ,O
,for,ADP,O
,9muses,ADJ,ORG
,comeback,NOUN,O
,?,PUNCT,O
Sentence: 2133,seriously,ADV,O
,.,PUNCT,O
,#hamburgerhelpermixtape,PROPN,O
,will,AUX,O
,resuscitate,VERB,O
,you,PRON,O
,.,PUNCT,O
,URL,X,O
Sentence: 2134,while,SCONJ,O
,i,PRON,O
,'m,AUX,O
,waitin,VERB,O
,for,ADP,O
,school,NOUN,O
,to,PART,O
,get,VERB,O
,canceled,VERB,O
,URL,X,O
Sentence: 2135,@USER,PROPN,O
,@USER,PROPN,O
,hello,INTJ,O
,",",PUNCT,O
,can,AUX,O
,i,PRON,O
,know,VERB,O
,why,ADV,O
,the,DET,O
,iphone,PROPN,MISC
,4s,PROPN,MISC
,do,AUX,O
,not,PART,O
,benefit,VERB,O
,from,ADP,O
,snapchat,PROPN,ORG
,filter,NOUN,O
,?,PUNCT,O
Sentence: 2136,rt,X,O
,@USER,X,O
,:,PUNCT,O
,goodbye,INTJ,O
,i,PRON,O
,'m,AUX,O
,move,VERB,O
,URL,X,O
Sentence: 2137,no,PROPN,O
,@USER,PROPN,O
,hit,VERB,O
,me,PRON,O
,with,ADP,O
,the,DET,O
,unfollow,NOUN,O
,😥,SYM,O
Sentence: 2138,rt,X,O
,@USER,X,O
,:,PUNCT,O
,the,DET,MISC
,hateful,ADJ,MISC
,eight,NUM,MISC
,(,PUNCT,O
,NUMBER,NUM,O
,),PUNCT,O
,dir,NOUN,O
,.,PUNCT,O
,quentin,PROPN,PER
,tarantino,PROPN,PER
,URL,X,O
Sentence: 2139,omg,INTJ,O
,ca,AUX,O
,n't,PART,O
,do,VERB,O
,it,PRON,O
,just,ADV,O
,kno,VERB,O
,these,DET,O
,message,NOUN,O
,speak,VERB,O
,for,ADP,O
,they,PRON,O
,self,NOUN,O
,😂,SYM,O
Sentence: 2140,rt,X,O
,@USER,X,O
,:,PUNCT,O
,ms,PROPN,PER
,puff,PROPN,PER
,a,DET,O
,freak,NOUN,O
,.,PUNCT,O
,drive,VERB,O
,and,CCONJ,O
,ride,VERB,O
,at,ADP,O
,the,DET,O
,same,ADJ,O
,damn,ADJ,O
,time,NOUN,O
,😳,SYM,O
,need,VERB,O
,me,PRON,O
,one,NUM,O
,like,ADP,O
,this,PRON,O
,😍😍😍,SYM,O
,URL,X,O
Sentence: 2141,@USER,PROPN,O
,i,PRON,O
,buy,VERB,O
,a,DET,O
,player,NOUN,O
,today,NOUN,O
,and,CCONJ,O
,after,SCONJ,O
,i,PRON,O
,spend,VERB,O
,NUMBER,NUM,O
,k,NOUN,O
,on,ADP,O
,him,PRON,O
,i,PRON,O
,do,AUX,O
,nt,PART,O
,get,VERB,O
,my,PRON,O
,player,NOUN,O
,",",PUNCT,O
,i,PRON,O
,lose,VERB,O
,NUMBER,NUM,O
,coin,NOUN,O
,and,CCONJ,O
,i,PRON,O
,hope,VERB,O
,ill,PRON,O
,get,VERB,O
,them,PRON,O
,back,ADV,O
,.,PUNCT,O
Sentence: 2142,i,PRON,O
,'m,AUX,O
,go,VERB,O
,to,PART,O
,sleep,VERB,O
,",",PUNCT,O
,it,PRON,O
,'s,AUX,O
,NUMBER,NUM,O
,am,NOUN,O
,",",PUNCT,O
,swanqueen,PROPN,PER
,suck,VERB,O
,",",PUNCT,O
,regina,PROPN,PER
,be,AUX,O
,a,DET,O
,rat,NOUN,O
,and,CCONJ,O
,colifer,NOUN,PER
,be,AUX,O
,real,ADJ,O
,.,PUNCT,O
,bye,INTJ,O
,.,PUNCT,O
Sentence: 2143,@USER,PROPN,O
,PUNCT,PUNCT,O
,i,PRON,O
,would,AUX,O
,like,VERB,O
,to,PART,O
,taste,VERB,O
,it,PRON,O
,~,PUNCT,O
,PUNCT,PUNCT,O
Sentence: 2144,@USER,PROPN,O
,samaritan,PROPN,ORG
,'s,PART,ORG
,purse,NOUN,ORG
,do,AUX,O
,a,DET,O
,great,ADJ,O
,work,NOUN,O
,",",PUNCT,O
,and,CCONJ,O
,service,NOUN,O
,",",PUNCT,O
,in,ADP,O
,w.monroe,PROPN,LOC
,-,PUNCT,O
,monroe,PROPN,LOC
,after,ADP,O
,that,DET,O
,flood,NOUN,O
,.,PUNCT,O
,thank,VERB,O
,you,PRON,O
,all,DET,O
,!,PUNCT,O
Sentence: 2145,rt,X,O
,@USER,X,O
,:,PUNCT,O
,jared,PROPN,PER
,padalecki,PROPN,PER
,#NAME?,VERB,O
,puppy,NOUN,O
,-,PUNCT,O
,love,VERB,O
,beanie,NOUN,O
